code,county,totalpop,income,incomepercap,crime_rate_per_100000
Nebraska,Dakota,20798,49786,20543,119.3488328
Nebraska,Dawes,9136,41038,22176,110.0352113
Nebraska,Dawson,24069,48329,22098,128.0621308
Nebraska,Deuel,1946,50962,27439,51.62622612
Nebraska,Dixon,5866,51223,24286,153.8198599
Nebraska,Dodge,36725,49068,25112,90.37381898
Nebraska,Douglas,537655,54659,29842,483.3822237
Nebraska,Dundy,2015,42500,28870,0
Nebraska,Fillmore,5697,52316,27875,0
Nebraska,Franklin,3105,45905,28426,32.41491086
Nebraska,Frontier,2573,49634,25837,0
Nebraska,Furnas,4887,39934,22769,0
Nebraska,Gage,21818,50010,26207,178.3754116
Nebraska,Garden,1823,45845,30790,0
Nebraska,Garfield,1933,43179,23612,0
Nebraska,Gosper,1976,54375,27402,50.70993915
Nebraska,Grant,769,44750,21782,0
Nebraska,Greeley,2476,42904,23333,0
Nebraska,Hall,60792,49252,23995,278.3267457
Nebraska,Hamilton,9100,59311,30424,87.79631255
Nebraska,Harlan,3458,46766,26139,0
Nebraska,Hayes,1084,44500,26221,0
Nebraska,Hitchcock,2879,39231,23152,69.63788301
Nebraska,Holt,10398,46728,25672,28.71088142
Nebraska,Hooker,681,37317,22949,0
Nebraska,Howard,6347,50030,26658,0
Nebraska,Jefferson,7433,43008,25469,0
Nebraska,Johnson,5167,45429,21488,58.32037325
Nebraska,Kearney,6549,51934,27360,91.63103238
Nebraska,Keith,8146,41781,26422,86.10086101
Nebraska,Keya Paha,711,38625,26666,0
Nebraska,Kimball,3720,40242,24255,81.03727715
Nebraska,Knox,8556,45411,26560,11.67542323
Nebraska,Lancaster,298080,51830,27764,364.6022704
Nebraska,Lincoln,35896,50194,27056,188.6216749
Nebraska,Logan,851,48281,25920,0
Nebraska,Loup,548,55417,27794,0
Nebraska,McPherson,433,54306,27364,0
Nebraska,Madison,35111,50218,26083,85.0388344
Nebraska,Merrick,7776,51012,26136,0
Nebraska,Morrill,4874,45910,24869,40.74979625
Nebraska,Nance,3639,42500,25479,82.80430582
Nebraska,Nemaha,7168,49656,27087,111.7786782
Nebraska,Nuckolls,4391,40488,24447,67.98096533
Nebraska,Otoe,15842,50275,26032,38.09040122
Nebraska,Pawnee,2726,41161,29030,0
Nebraska,Perkins,2924,55893,29171,68.46970216
Nebraska,Phelps,9216,50404,26697,108.5422772
Nebraska,Pierce,7184,54482,26668,27.97202797
Nebraska,Platte,32642,56318,25869,70.75834487
Nebraska,Polk,5271,57312,30428,0
Nebraska,Red Willow,10946,42931,23387,99.94548428
Nebraska,Richardson,8201,42750,25358,49.23076923
Nebraska,Rock,1401,48456,29205,141.7434444
Nebraska,Saline,14360,51738,21955,104.0510544
Nebraska,Sarpy,169192,70543,30902,55.51257596
Nebraska,Saunders,20913,60854,29637,33.44641407
Nebraska,Scotts Bluff,36684,45992,25064,73.27399045
Nebraska,Seward,16998,59662,28124,46.81373983
Nebraska,Sheridan,5294,41985,23734,304.7038659
Nebraska,Sherman,3107,46366,26416,0
Nebraska,Sioux,1249,41215,27216,0
Nebraska,Stanton,6081,53416,27463,16.30523398
Nebraska,Thayer,5182,45741,29120,77.08614377
Nebraska,Thomas,675,51000,30475,0
Nebraska,Thurston,6946,41266,18529,0
Nebraska,Valley,4254,44612,25951,0
Nebraska,Washington,20257,65370,31151,34.61405331
Nebraska,Wayne,9425,54159,26031,31.87759005
Nebraska,Webster,3697,40256,22385,27.11496746
Nebraska,Wheeler,847,46394,30126,0
Nebraska,York,13825,51802,27646,50.42137866
Nevada,Churchill,24252,47415,24202,187.0091011
Nevada,Clark,2035572,51575,26048,685.153077
Nevada,Douglas,47259,58535,33057,112.4835519
Nevada,Elko,51562,71799,29988,351.2522908
Nevada,Esmeralda,1141,39271,20984,240.3846154
Nevada,Eureka,1669,60250,30459,289.017341
Nevada,Humboldt,17067,65212,27255,282.2092956
Nevada,Lander,5946,78190,29390,663.1299735
Nevada,Lincoln,5194,44866,23924,38.13155386
Nevada,Lyon,51657,47255,23173,296.758927
Nevada,Mineral,4566,38923,24146,195.0585176
Nevada,Nye,42625,41712,23085,609.9723385
Nevada,Pershing,6722,45230,17332,1148.756725
Nevada,Storey,3929,64832,35115,1217.656012
Nevada,Washoe,435019,52870,28757,375.8089692
Nevada,White Pine,9974,57122,24359,457.3928607
Nevada,Carson City,54482,47668,26127,244.0828402
New Hampshire,Belknap,60399,62159,31644,207.7136543
New Hampshire,Carroll,47513,53306,32612,185.2670583
New Hampshire,Cheshire,76430,57782,30181,137.0578253
New Hampshire,Coos,31870,42312,24546,106.2599619
New Hampshire,Grafton,89341,55762,32469,121.6124246
New Hampshire,Hillsborough,403972,71244,35242,243.5734
New Hampshire,Merrimack,147262,65983,32020,129.384606
New Hampshire,Rockingham,299006,81198,40469,118.0073144
New Hampshire,Strafford,125273,60711,29917,201.4559405
New Hampshire,Sullivan,43135,56032,29004,151.2190583
New Jersey,Atlantic,275376,54461,28005,457.4751144
New Jersey,Bergen,926330,85806,44002,93.26422631
New Jersey,Burlington,450556,78621,37255,150.8302317
New Jersey,Camden,511998,62185,30822,610.3101467
New Jersey,Cape May,95805,57637,33028,265.9102996
New Jersey,Cumberland,157035,49984,22417,551.0639921
New Jersey,Essex,791609,53976,32708,659.9836619
New Jersey,Gloucester,290298,76727,34025,158.4758755
New Jersey,Hudson,662619,59741,33185,441.3265847
New Jersey,Hunterdon,126250,105444,51353,36.43564356
New Jersey,Mercer,370212,72804,37680,444.6376217
New Jersey,Middlesex,830300,79593,34674,166.3612488
New Jersey,Monmouth,629185,85242,43469,176.5998806
New Jersey,Morris,498192,100214,49552,70.28476342
New Jersey,Ocean,583450,61994,31200,104.2141601
New Jersey,Passaic,507574,59739,27643,481.7351959
New Jersey,Salem,65120,61831,29712,267.0104042
New Jersey,Somerset,330604,100667,48791,66.85118805
New Jersey,Sussex,145930,86565,38810,57.53739931
New Jersey,Union,548744,69594,35308,345.0942625
New Jersey,Warren,107226,70471,34136,80.09014798
New Mexico,Bernalillo,673943,47725,26765,738.4818924
New Mexico,Catron,3583,42973,20685,277.2387025
New Mexico,Chaves,65811,40630,20559,549.9597405
New Mexico,Cibola,27382,34565,16072,720.6877629
New Mexico,Colfax,12997,32380,20534,145.1046281
New Mexico,Curry,50497,41084,21929,401.2016285
New Mexico,De Baca,2020,32500,24370,471.9454641
New Mexico,Eddy,55641,56618,28308,569.6670332
New Mexico,Grant,29119,38311,23011,347.7905074
New Mexico,Guadalupe,4526,30772,16820,681.1689739
New Mexico,Harding,565,33393,22946,0
New Mexico,Hidalgo,4643,34444,18871,408.2509669
New Mexico,Lea,68149,57533,23804,501.0137816
New Mexico,Lincoln,19931,40708,25756,253.6682417
New Mexico,Los Alamos,17939,101934,51148,337.1165299
New Mexico,Luna,24789,27476,15078,588.020601
New Mexico,McKinley,73998,28772,12614,694.3307688
New Mexico,Mora,4660,23822,15591,0
New Mexico,Otero,65318,39775,19457,268.2272616
New Mexico,Quay,8698,29113,17335,311.7063034
New Mexico,Rio Arriba,39949,36098,19678,563.9848273
New Mexico,Roosevelt,19908,35546,18187,451.0147833
New Mexico,Sandoval,136638,58982,26742,260.6626396
New Mexico,San Juan,125133,48671,22460,675.0828044
New Mexico,San Miguel,28668,29237,17849,469.5000175
New Mexico,Santa Fe,147108,54315,33044,355.4397889
New Mexico,Sierra,11615,29356,18982,388.8696854
New Mexico,Socorro,17494,34037,18553,739.3084622
New Mexico,Taos,32943,36582,22358,184.6526411
New Mexico,Torrance,15853,32083,18300,343.5770185
New Mexico,Union,4339,36070,21705,480.5491991
New Mexico,Valencia,76297,41703,19412,492.8949714
New York,Albany,307463,59887,32779,330.6781345
New York,Allegany,48070,42776,20940,137.1884679
New York,Bronx,1428357,34299,18456,632.0428157
New York,Broome,198093,46261,25105,303.2389361
New York,Cattaraugus,78962,42601,22336,190.1333469
New York,Cayuga,79173,52082,25786,178.6680423
New York,Chautauqua,132646,42993,22903,229.1854524
New York,Chemung,88267,50320,26262,250.8304522
New York,Chenango,49549,45668,23036,115.1445367
New York,Clinton,81685,49930,24941,106.6294077
New York,Columbia,62195,59105,32851,168.6936684
New York,Cortland,49043,49514,24228,130.6762496
New York,Delaware,46901,43720,23835,136.9804375
New York,Dutchess,296928,71904,33923,227.6738202
New York,Erie,921584,51247,28879,459.3060294
New York,Essex,38912,52758,26805,121.2527733
New York,Franklin,51280,47923,22488,98.6689367
New York,Fulton,54606,46969,24339,97.09449309
New York,Genesee,59458,50880,25240,154.7414808
New York,Greene,48312,50278,26261,202.2495099
New York,Hamilton,4760,48243,26968,20.95118374
New York,Herkimer,64034,46229,23753,194.7616896
New York,Jefferson,118947,49505,23659,181.58388
New York,Kings,2595259,48201,26774,630.2492642
New York,Lewis,27124,49819,24772,69.98416148
New York,Livingston,64801,51734,24142,85.00115911
New York,Madison,72427,54145,25984,81.51197812
New York,Monroe,749356,52553,29424,356.854134
New York,Montgomery,49779,43764,23554,114.2353248
New York,Nassau,1354612,99465,43206,182.0069726
New York,New York,1629507,72871,64993,634.0093435
New York,Niagara,214150,49449,26891,381.7987482
New York,Oneida,233558,48246,25982,257.7220284
New York,Onondaga,468304,55092,29444,374.9036587
New York,Ontario,109192,57416,30934,137.4847621
New York,Orange,375384,70848,31023,288.8772924
New York,Orleans,42204,46359,22070,149.1653842
New York,Oswego,121183,47860,23466,162.5882062
New York,Otsego,61399,48588,24625,132.9377624
New York,Putnam,99488,96148,41173,41.14606854
New York,Queens,2301139,57720,26876,630.3962024
New York,Rensselaer,159900,60709,30803,278.8929326
New York,Richmond,472481,73197,32041,634.123325
New York,Rockland,320688,84855,34647,155.1870815
New York,St. Lawrence,112011,44705,22562,110.7508731
New York,Saratoga,223774,71496,35922,68.34476135
New York,Schenectady,154796,58114,28902,450.0009657
New York,Schoharie,31913,51195,25498,59.66587112
New York,Schuyler,18410,47680,25189,113.75948
New York,Seneca,35144,49292,24666,163.8001638
New York,Steuben,98665,47280,25800,158.1348201
New York,Suffolk,1501373,88663,37634,141.0913106
New York,Sullivan,76330,50710,25742,237.3964651
New York,Tioga,50199,57514,29427,65.68079135
New York,Tompkins,103855,52624,28460,82.99796365
New York,Ulster,181300,58918,30732,154.697842
New York,Warren,65180,56798,30611,188.2547408
New York,Washington,62700,51143,24345,122.0420649
New York,Wayne,92416,50798,25609,138.4187817
New York,Westchester,967315,83958,48885,251.8574487
New York,Wyoming,41446,52564,23960,120.3919963
New York,Yates,25187,49510,25224,79.50389569
North Carolina,Alamance,155258,41814,23434,436.5907059
North Carolina,Alexander,37158,39365,20043,111.0208503
North Carolina,Alleghany,10911,36968,20366,18.28320687
North Carolina,Anson,26135,33228,17025,531.3252552
North Carolina,Ashe,27114,36267,21269,103.1269567
North Carolina,Avery,17695,37777,21298,135.4937052
North Carolina,Beaufort,47561,40391,22356,351.8456093
North Carolina,Bertie,20518,30027,16629,152.3790798
North Carolina,Bladen,34720,30096,18903,361.6221336
North Carolina,Brunswick,115926,46859,27586,146.5728831
North Carolina,Buncombe,247336,45167,27066,238.7944109
North Carolina,Burke,89548,39360,20263,179.2034906
North Carolina,Cabarrus,188375,54720,26183,111.0956812
North Carolina,Caldwell,81758,35763,19601,159.7755824
North Carolina,Camden,10161,58780,26585,117.7971925
North Carolina,Carteret,68228,48457,28991,293.7136511
North Carolina,Caswell,23174,37869,19698,267.3566192
North Carolina,Catawba,154610,44376,23657,311.349396
North Carolina,Chatham,67431,56642,32845,155.6490115
North Carolina,Cherokee,27092,34662,18787,194.7240797
North Carolina,Chowan,14656,38759,21451,312.3726742
North Carolina,Clay,10656,37076,22106,245.6538171
North Carolina,Cleveland,97178,39453,20825,239.0594248
North Carolina,Columbus,57230,34949,19814,370.3315515
North Carolina,Craven,104450,47985,24553,310.0804869
North Carolina,Cumberland,324603,44171,22931,562.7993899
North Carolina,Currituck,24492,60600,27521,151.6642072
North Carolina,Dare,34863,54496,30682,265.5701191
North Carolina,Davidson,163867,43363,23060,191.5310244
North Carolina,Davie,41447,51527,28141,175.6750253
North Carolina,Duplin,59453,35035,17593,326.2099727
North Carolina,Durham,288817,52503,30268,621.2408853
North Carolina,Edgecombe,55280,32659,17956,615.3956886
North Carolina,Forsyth,361684,45471,26674,535.9614639
North Carolina,Franklin,62296,42685,21526,250.5621587
North Carolina,Gaston,209807,42429,22828,374.8448095
North Carolina,Gates,11724,49258,22035,0
North Carolina,Graham,8700,34805,19372,0
North Carolina,Granville,58109,50225,23127,350.0643501
North Carolina,Greene,21328,35777,18107,136.5862849
North Carolina,Guilford,506763,45651,26762,441.7599337
North Carolina,Halifax,53407,32245,19709,540.6618899
North Carolina,Harnett,124320,46353,20864,254.4264604
North Carolina,Haywood,59170,42257,25562,263.5892064
North Carolina,Henderson,109719,46448,26059,176.1913456
North Carolina,Hertford,24368,33008,17280,302.8938644
North Carolina,Hoke,51075,41542,18421,105.2180352
North Carolina,Hyde,5693,42897,19333,0
North Carolina,Iredell,165066,52306,27558,288.7239617
North Carolina,Jackson,40812,38015,21517,237.0536914
North Carolina,Johnston,178396,50512,22858,179.2467143
North Carolina,Jones,10166,34005,20630,29.36857562
North Carolina,Lee,59418,45608,21743,184.1834534
North Carolina,Lenoir,58782,34717,20191,650.100146
North Carolina,Lincoln,79578,49215,26439,131.6779533
North Carolina,McDowell,44961,35965,18717,162.3629368
North Carolina,Macon,33919,39133,24060,112.2367605
North Carolina,Madison,21027,37904,21076,109.4091904
North Carolina,Martin,23729,35080,19032,519.0092409
North Carolina,Mecklenburg,990288,56854,33169,556.9251355
North Carolina,Mitchell,15330,37391,21429,13.0480167
North Carolina,Montgomery,27601,32500,19331,203.1119655
North Carolina,Moore,91743,50998,29643,198.7181587
North Carolina,Nash,94722,42713,23082,628.8580653
North Carolina,New Hanover,213091,50088,29880,391.5279907
North Carolina,Northampton,21011,30429,18180,283.1229905
North Carolina,Onslow,183753,46335,21862,210.0205161
North Carolina,Orange,138644,59290,36380,151.7612859
North Carolina,Pamlico,12982,43444,24176,208.4459199
North Carolina,Pasquotank,40018,45378,22187,355.1687051
North Carolina,Pender,55166,44828,23561,224.0936856
North Carolina,Perquimans,13498,44329,23006,183.810014
North Carolina,Person,39262,42105,21148,272.4310011
North Carolina,Pitt,173798,41119,23461,399.3963148
North Carolina,Polk,20327,46528,27164,78.38910391
North Carolina,Randolph,142370,41947,21175,165.5245937
North Carolina,Richmond,46046,32687,18059,459.0022627
North Carolina,Robeson,134871,30608,15559,809.8427036
North Carolina,Rockingham,92300,38126,20726,274.2767583
North Carolina,Rowan,138361,43069,21706,313.0354316
North Carolina,Rutherford,66865,35630,19419,155.3258857
North Carolina,Sampson,63873,35490,19063,188.6204209
North Carolina,Scotland,35932,30958,15849,496.8771686
North Carolina,Stanly,60586,40910,20990,179.7641626
North Carolina,Stokes,46661,40696,20950,345.5825534
North Carolina,Surry,73170,36164,20330,292.9500342
North Carolina,Swain,14163,33931,20409,320.1024328
North Carolina,Transylvania,32928,45114,24080,145.8833541
North Carolina,Tyrrell,4152,32361,16268,121.6841081
North Carolina,Union,213422,65903,29662,236.8910865
North Carolina,Vance,44829,33316,18606,522.2281735
North Carolina,Wake,976019,67309,34202,248.0783423
North Carolina,Warren,20468,34254,19354,262.454435
North Carolina,Washington,12668,34538,20067,337.9971703
North Carolina,Watauga,52240,37656,22314,129.8403727
North Carolina,Wayne,124355,40390,21204,420.603132
North Carolina,Wilkes,68946,33232,19163,234.7043739
North Carolina,Wilson,81581,39847,21486,400.406529
North Carolina,Yadkin,37971,37796,21372,325.9897997
North Carolina,Yancey,17604,37484,20798,91.08505067
North Dakota,Adams,2341,52118,34005,0
North Dakota,Barnes,11097,53141,33016,107.2386059
North Dakota,Benson,6794,41296,20697,43.62367311
North Dakota,Billings,969,70469,42729,0
North Dakota,Bottineau,6634,56349,33541,74.2280285
North Dakota,Bowman,3221,66845,34414,0
North Dakota,Burke,2208,60096,34161,43.36513443
North Dakota,Burleigh,88223,65254,34813,275.8402388
North Dakota,Cass,162500,53289,31795,296.0160659
North Dakota,Cavalier,3890,66806,38721,0
North Dakota,Dickey,5195,53750,27825,19.05487805
North Dakota,Divide,2314,56042,41625,0
North Dakota,Dunn,4195,69732,41849,216.2421913
North Dakota,Eddy,2370,48583,31806,41.59733777
North Dakota,Emmons,3463,44051,29367,0
North Dakota,Foster,3366,55769,29710,0
North Dakota,Golden Valley,1822,40179,27650,0
North Dakota,Grand Forks,68979,48676,29088,226.9474841
North Dakota,Grant,2362,44559,32412,210.3491796
North Dakota,Griggs,2329,48355,29639,130.6620209
North Dakota,Hettinger,2621,52169,28132,187.9699248
North Dakota,Kidder,2430,54559,32743,0
North Dakota,LaMoure,4113,54821,34471,48.00768123
North Dakota,Logan,1945,51458,32180,0
North Dakota,McHenry,5817,57386,34169,33.7723742
North Dakota,McIntosh,2759,42277,28735,0
North Dakota,McKenzie,9615,72794,37045,268.4131415
North Dakota,McLean,9451,55686,31777,84.06010297
North Dakota,Mercer,8633,72704,31759,93.10986965
North Dakota,Morton,28985,62418,32614,206.96792
North Dakota,Mountrail,9253,68188,38061,181.3139932
North Dakota,Nelson,3048,51085,32259,129.2407108
North Dakota,Oliver,1819,60278,32235,53.36179296
North Dakota,Pembina,7206,53504,31244,97.47945969
North Dakota,Pierce,4395,42563,25029,44.93372276
North Dakota,Ramsey,11566,50841,29006,129.8251688
North Dakota,Ransom,5453,56500,30779,54.38723713
North Dakota,Renville,2562,65125,31281,38.34355828
North Dakota,Richland,16317,55390,28413,85.68455842
North Dakota,Rolette,14498,33277,16706,13.71553971
North Dakota,Sargent,3874,57125,32280,0
North Dakota,Sheridan,1337,48102,32095,0
North Dakota,Sioux,4380,38068,15557,0
North Dakota,Slope,673,55000,34597,0
North Dakota,Stark,28628,72099,35114,166.5957748
North Dakota,Steele,1979,55833,34774,51.02040816
North Dakota,Stutsman,21076,52359,29490,170.4545455
North Dakota,Towner,2294,56625,33277,172.6370306
North Dakota,Traill,8077,54960,30213,24.25712553
North Dakota,Walsh,11005,49411,30154,198.1268012
North Dakota,Ward,67736,61393,31215,182.3797617
North Dakota,Wells,4204,48098,30514,237.7555873
North Dakota,Williams,29619,88013,43946,368.305457
Ohio,Adams,28229,35560,18556,67.60362925
Ohio,Allen,105196,44103,22922,530.8742806
Ohio,Ashland,53189,48003,22928,65.9842015
Ohio,Ashtabula,99777,40544,20378,94.17799641
Ohio,Athens,64974,33872,17868,85.03269894
Ohio,Auglaize,45873,54274,25727,39.19860627
Ohio,Belmont,69560,43833,23684,47.43355709
Ohio,Brown,44247,45568,22133,18.07337791
Ohio,Butler,372538,57540,27490,378.9674417
Ohio,Carroll,28361,47075,23706,201.5915119
Ohio,Champaign,39393,50974,23513,86.17412242
Ohio,Clark,136827,43625,23445,298.1632848
Ohio,Clermont,200285,60805,29288,78.41452816
Ohio,Clinton,41892,46787,23039,52.44963643
Ohio,Columbiana,105987,44497,23348,36.82962991
Ohio,Coshocton,36724,41701,20713,54.40696409
Ohio,Crawford,42725,40795,22499,79.42440665
Ohio,Cuyahoga,1263189,44190,28215,521.2349405
Ohio,Darke,52356,44632,22832,135.558271
Ohio,Defiance,38669,50663,24143,88.23834735
Ohio,Delaware,185433,91955,41824,75.14366496
Ohio,Erie,76141,48011,27249,186.7241742
Ohio,Fairfield,149112,60567,28130,159.2025096
Ohio,Fayette,28769,40503,21632,156.25
Ohio,Franklin,1215761,52341,29244,438.0237622
Ohio,Fulton,42485,55120,26470,80.02259462
Ohio,Gallia,30565,37319,21195,94.70624735
Ohio,Geauga,93874,72430,37021,36.18099008
Ohio,Greene,164192,60113,31075,116.4187152
Ohio,Guernsey,39626,40930,21564,174.0841659
Ohio,Hamilton,804194,49013,30360,445.8559141
Ohio,Hancock,75428,50895,27129,116.1363546
Ohio,Hardin,31736,42703,20332,56.88821466
Ohio,Harrison,15633,43173,22197,64.01229036
Ohio,Henry,28015,53835,25205,96.11277232
Ohio,Highland,43170,39858,20240,129.333241
Ohio,Hocking,28914,42170,21360,69.77149834
Ohio,Holmes,43436,51996,18906,18.35157021
Ohio,Huron,58937,48745,23158,30.56598006
Ohio,Jackson,32854,39460,20697,88.46048257
Ohio,Jefferson,68053,41942,23188,45.61238303
Ohio,Knox,61004,48533,23520,69.06758757
Ohio,Lake,229437,58029,30094,181.8521951
Ohio,Lawrence,61827,42874,21955,187.3475782
Ohio,Licking,168693,56549,27389,318.9309577
Ohio,Logan,45484,49783,25428,107.7372969
Ohio,Lorain,303152,52457,26804,137.0419414
Ohio,Lucas,436261,41777,24816,810.9662621
Ohio,Madison,43456,57406,25159,83.18506366
Ohio,Mahoning,234550,41375,24056,364.3065135
Ohio,Marion,65943,42966,20811,206.357636
Ohio,Medina,174831,66952,31760,83.46911357
Ohio,Meigs,23473,37813,19999,85.12087164
Ohio,Mercer,40863,53099,24978,51.4907807
Ohio,Miami,103517,51569,26320,64.7724746
Ohio,Monroe,14547,41528,22522,27.42543709
Ohio,Montgomery,533763,43829,25734,399.5550961
Ohio,Morgan,14913,37067,20180,87.22490607
Ohio,Morrow,34996,51993,23420,71.36128793
Ohio,Muskingum,86016,41130,21274,194.7648156
Ohio,Noble,14508,41708,21788,0
Ohio,Ottawa,41162,53914,29343,31.58943455
Ohio,Paulding,19165,45550,23836,51.93725979
Ohio,Perry,36025,42017,20302,30.55810206
Ohio,Pickaway,56515,57439,24921,111.8925831
Ohio,Pike,28396,40283,20790,63.45401347
Ohio,Portage,161897,52552,26042,82.99666793
Ohio,Preble,41682,47818,23414,93.45346497
Ohio,Putnam,34184,60524,26269,44.00375499
Ohio,Richland,122312,41877,22367,200.3728248
Ohio,Ross,77334,43345,21365,192.5298421
Ohio,Sandusky,60187,47209,23782,184.6983261
Ohio,Scioto,78017,35903,19769,139.4700139
Ohio,Seneca,55929,45444,23020,39.34613871
Ohio,Shelby,49067,54550,26741,148.3981135
Ohio,Stark,374979,47137,25547,303.3838352
Ohio,Summit,541847,50765,28986,377.428833
Ohio,Trumbull,206373,43073,23509,234.9328141
Ohio,Tuscarawas,92697,45310,23314,48.55835635
Ohio,Union,53470,67382,28549,24.38749859
Ohio,Van Wert,28576,48060,24422,77.304192
Ohio,Vinton,13234,40680,18330,105.4534498
Ohio,Warren,219916,74379,34271,84.86601664
Ohio,Washington,61351,43509,24013,68.5043223
Ohio,Wayne,115371,50383,23695,72.12938099
Ohio,Williams,37386,42492,22234,48
Ohio,Wood,128885,53577,27477,86.64438668
Ohio,Wyandot,22467,47555,24246,40.09444469
Oklahoma,Adair,22236,33404,16247,310.8948364
Oklahoma,Alfalfa,5755,50156,28233,119.7195143
Oklahoma,Atoka,13906,36661,18810,93.53863865
Oklahoma,Beaver,5530,52090,26258,197.6284585
Oklahoma,Beckham,23300,48601,25156,160.7649025
Oklahoma,Blaine,9810,41972,19576,236.6255144
Oklahoma,Bryan,44003,38847,20688,522.1046922
Oklahoma,Caddo,29495,40674,20003,385.2132189
Oklahoma,Canadian,126193,64505,28246,450.3540195
Oklahoma,Carter,48442,44531,22870,930.0694974
Oklahoma,Cherokee,48097,38694,19509,193.6814045
Oklahoma,Choctaw,15120,30617,18269,272.515786
Oklahoma,Cimarron,2341,46680,26981,0
Oklahoma,Cleveland,268614,56452,27745,337.8629242
Oklahoma,Coal,5812,38243,22977,136.3558889
Oklahoma,Comanche,125531,46241,23264,766.7864604
Oklahoma,Cotton,6112,46361,21640,16.25487646
Oklahoma,Craig,14744,38876,19623,95.41984733
Oklahoma,Creek,70761,45016,23010,218.532709
Oklahoma,Custer,28978,46125,23044,289.3420022
Oklahoma,Delaware,41409,37942,21736,176.4265171
Oklahoma,Dewey,4863,50904,25942,123.8645747
Oklahoma,Ellis,4121,50855,28417,119.9040767
Oklahoma,Garfield,62192,48238,24928,273.0178104
Oklahoma,Garvin,27455,40524,21644,259.7497622
Oklahoma,Grady,53612,52279,24965,337.1519046
Oklahoma,Grant,4517,50250,28552,44.16961131
Oklahoma,Greer,6117,40125,19552,145.8434614
Oklahoma,Harmon,2866,31250,20891,313.6981527
Oklahoma,Harper,3766,48359,24364,0
Oklahoma,Haskell,12850,35252,18858,245.1731535
Oklahoma,Hughes,13785,35563,17723,86.81183535
Oklahoma,Jackson,26056,41560,21923,275.9889604
Oklahoma,Jefferson,6333,33449,19409,46.64179104
Oklahoma,Johnston,11022,38776,20425,154.6860783
Oklahoma,Kay,45587,42134,23044,368.1546249
Oklahoma,Kingfisher,15302,60034,27733,45.82351401
Oklahoma,Kiowa,9302,39909,23260,203.4043464
Oklahoma,Latimer,10774,39205,22343,139.2111369
Oklahoma,Le Flore,49899,36490,18881,261.180536
Oklahoma,Lincoln,34504,45149,23072,203.7786382
Oklahoma,Logan,44493,55299,27402,99.05002026
Oklahoma,Love,9663,44549,20589,133.4428249
Oklahoma,McClain,36512,56088,26562,164.3340363
Oklahoma,McCurtain,33143,32324,17898,462.7249357
Oklahoma,McIntosh,20280,36011,20599,185.4291709
Oklahoma,Major,7700,51571,27877,117.1417415
Oklahoma,Marshall,16014,40475,20339,268.9517138
Oklahoma,Mayes,41007,42071,20884,276.933634
Oklahoma,Murray,13733,47077,23146,204.2007001
Oklahoma,Muskogee,70224,39984,20516,954.4400666
Oklahoma,Noble,11506,48285,25368,174.7335314
Oklahoma,Nowata,10555,39875,20524,208.4320227
Oklahoma,Okfuskee,12248,36216,16818,161.5900461
Oklahoma,Oklahoma,754480,47437,27401,694.8738489
Oklahoma,Okmulgee,39446,38843,20313,187.6362899
Oklahoma,Osage,48054,45443,22935,266.7389085
Oklahoma,Ottawa,32085,36347,18136,266.7080167
Oklahoma,Pawnee,16499,45765,22603,242.2333919
Oklahoma,Payne,79423,37667,21469,228.9226722
Oklahoma,Pittsburg,44961,42576,23311,246.0684965
Oklahoma,Pontotoc,38055,43261,21827,513.2659507
Oklahoma,Pottawatomie,71136,44688,21974,473.593974
Oklahoma,Pushmataha,11226,32445,20802,204.7538503
Oklahoma,Roger Mills,3780,50739,26257,133.5826877
Oklahoma,Rogers,89190,58139,28057,179.6864472
Oklahoma,Seminole,25481,36068,19141,117.9894596
Oklahoma,Sequoyah,41464,35736,18451,262.0214469
Oklahoma,Stephens,44806,43781,24291,307.2196621
Oklahoma,Texas,21588,50242,21809,163.0360944
Oklahoma,Tillman,7715,37759,19057,350.1491376
Oklahoma,Tulsa,623335,49759,28350,719.1412721
Oklahoma,Wagoner,75391,55715,25535,244.3857332
Oklahoma,Washington,51760,50023,28145,275.3165171
Oklahoma,Washita,11649,49632,25493,171.2622024
Oklahoma,Woods,9033,55315,26700,66.36434023
Oklahoma,Woodward,20986,55300,26124,268.6018567
Oregon,Baker,16052,41098,24360,6.242976651
Oregon,Benton,86495,49802,27888,110.8660253
Oregon,Clackamas,389438,65965,34047,104.0531804
Oregon,Clatsop,37382,46408,26294,69.80990227
Oregon,Columbia,49389,53179,25885,145.9143969
Oregon,Coos,62775,38605,22667,186.2496387
Oregon,Crook,20956,37106,21496,278.6452078
Oregon,Curry,22338,40884,24682,80.57657012
Oregon,Deschutes,166622,51223,29158,231.3894212
Oregon,Douglas,107194,41312,22591,134.6549467
Oregon,Gilliam,1883,44293,25227,51.36106831
Oregon,Grant,7276,38046,22538,13.73060552
Oregon,Harney,7229,37580,21040,55.97537084
Oregon,Hood River,22749,55827,27719,119.0738699
Oregon,Jackson,208363,44028,24605,316.9579707
Oregon,Jefferson,22061,46366,21341,89.85575786
Oregon,Josephine,83409,37665,22470,272.4893765
Oregon,Klamath,65972,40336,22177,227.5830678
Oregon,Lake,7842,32369,20142,294.1176471
Oregon,Lane,357060,44103,24960,236.3760906
Oregon,Lincoln,46347,42101,25124,360.3020496
Oregon,Linn,118971,45644,21706,117.8798468
